,Entity,Day,daily_vaccinations
6750,New York State,2021-06-12,79323
6751,New York State,2021-06-13,86801
6752,New York State,2021-06-14,80730
6753,New York State,2021-06-15,79174
6754,New York State,2021-06-16,85872
6755,New York State,2021-06-17,99589
6756,New York State,2021-06-18,90504
6757,New York State,2021-06-19,89711
6758,New York State,2021-06-20,84205
6759,New York State,2021-06-21,79296
6760,New York State,2021-06-22,73794
6761,New York State,2021-06-23,62136
6762,New York State,2021-06-24,57465
6763,New York State,2021-06-25,56655
6764,New York State,2021-06-26,55120
6765,North Carolina,2021-01-13,55328
6766,North Carolina,2021-01-14,28301
6767,North Carolina,2021-01-15,30405
6768,North Carolina,2021-01-16,28926
6769,North Carolina,2021-01-17,28038
6770,North Carolina,2021-01-18,27447
6771,North Carolina,2021-01-19,27024
6772,North Carolina,2021-01-20,22935
6773,North Carolina,2021-01-21,29296
6774,North Carolina,2021-01-22,31727
6775,North Carolina,2021-01-23,35671
6776,North Carolina,2021-01-24,40662
6777,North Carolina,2021-01-25,42821
6778,North Carolina,2021-01-26,42706
6779,North Carolina,2021-01-27,41324
6780,North Carolina,2021-01-28,53788
6781,North Carolina,2021-01-29,46616
6782,North Carolina,2021-01-30,45961
6783,North Carolina,2021-01-31,45031
6784,North Carolina,2021-02-01,42815
6785,North Carolina,2021-02-02,39490
6786,North Carolina,2021-02-03,44276
6787,North Carolina,2021-02-04,30525
6788,North Carolina,2021-02-05,36979
6789,North Carolina,2021-02-06,38929
6790,North Carolina,2021-02-07,41555
6791,North Carolina,2021-02-08,42660
6792,North Carolina,2021-02-09,44477
6793,North Carolina,2021-02-10,44199
6794,North Carolina,2021-02-11,45597
6795,North Carolina,2021-02-12,48191
6796,North Carolina,2021-02-13,50312
6797,North Carolina,2021-02-14,53556
6798,North Carolina,2021-02-15,53826
6799,North Carolina,2021-02-16,56765
6800,North Carolina,2021-02-17,56964
6801,North Carolina,2021-02-18,57088
6802,North Carolina,2021-02-19,73115
6803,North Carolina,2021-02-20,69341
6804,North Carolina,2021-02-21,64439
6805,North Carolina,2021-02-22,64854
6806,North Carolina,2021-02-23,61910
6807,North Carolina,2021-02-24,61381
6808,North Carolina,2021-02-25,61164
6809,North Carolina,2021-02-26,46498
6810,North Carolina,2021-02-27,51031
6811,North Carolina,2021-02-28,57036
6812,North Carolina,2021-03-01,60066
6813,North Carolina,2021-03-02,60984
6814,North Carolina,2021-03-03,63203
6815,North Carolina,2021-03-04,64444
6816,North Carolina,2021-03-05,56531
6817,North Carolina,2021-03-06,56396
6818,North Carolina,2021-03-07,51845
6819,North Carolina,2021-03-08,50910
6820,North Carolina,2021-03-09,52006
6821,North Carolina,2021-03-10,53160
6822,North Carolina,2021-03-11,55226
6823,North Carolina,2021-03-12,69359
6824,North Carolina,2021-03-13,90125
6825,North Carolina,2021-03-14,83400
6826,North Carolina,2021-03-15,85506
6827,North Carolina,2021-03-16,93581
6828,North Carolina,2021-03-17,93062
6829,North Carolina,2021-03-18,96679
6830,North Carolina,2021-03-19,92464
6831,North Carolina,2021-03-20,73087
6832,North Carolina,2021-03-21,84056
6833,North Carolina,2021-03-22,83368
6834,North Carolina,2021-03-23,75425
6835,North Carolina,2021-03-24,76681
6836,North Carolina,2021-03-25,73600
6837,North Carolina,2021-03-26,75817
6838,North Carolina,2021-03-27,79031
6839,North Carolina,2021-03-28,78139
6840,North Carolina,2021-03-29,76051
6841,North Carolina,2021-03-30,73892
6842,North Carolina,2021-03-31,74897
6843,North Carolina,2021-04-01,77331
6844,North Carolina,2021-04-02,74084
6845,North Carolina,2021-04-03,78809
6846,North Carolina,2021-04-04,72591
6847,North Carolina,2021-04-05,71909
6848,North Carolina,2021-04-06,72721
6849,North Carolina,2021-04-07,71959
6850,North Carolina,2021-04-08,72987
6851,North Carolina,2021-04-09,77093
6852,North Carolina,2021-04-10,74144
6853,North Carolina,2021-04-11,83264
6854,North Carolina,2021-04-12,87853
6855,North Carolina,2021-04-13,90428
6856,North Carolina,2021-04-14,92767
6857,North Carolina,2021-04-15,92015
6858,North Carolina,2021-04-16,91682
6859,North Carolina,2021-04-17,88700
6860,North Carolina,2021-04-18,86225
6861,North Carolina,2021-04-19,83675
6862,North Carolina,2021-04-20,82566
6863,North Carolina,2021-04-21,78807
6864,North Carolina,2021-04-22,77107
6865,North Carolina,2021-04-23,75101
6866,North Carolina,2021-04-24,71791
6867,North Carolina,2021-04-25,69084
6868,North Carolina,2021-04-26,66776
6869,North Carolina,2021-04-27,69296
6870,North Carolina,2021-04-28,61834
6871,North Carolina,2021-04-29,58867
6872,North Carolina,2021-04-30,58801
6873,North Carolina,2021-05-01,61125
6874,North Carolina,2021-05-02,62937
6875,North Carolina,2021-05-03,61755
